x,y,label,relevant
-3.3621959686279297,8.41434097290039,tire mark,False
3.604505777359009,4.09246301651001,tire mark,False
-10.246308326721191,-8.23745059967041,tire mark,False
5.315953254699707,-13.449566841125488,tire mark,False
-1.143284559249878,-5.48307991027832,tire mark,False
-8.606009483337402,-28.240840911865234,tire mark,False
3.042264699935913,6.672702789306641,tire mark,False
7.893050193786621,2.794875144958496,tire mark,False
-9.628902435302734,-15.637093544006348,tire mark,False
9.31396198272705,1.6243982315063477,tire mark,False
-3.2586920261383057,-17.060834884643555,tire mark,False
-11.026559829711914,-11.769469261169434,tire mark,False
0.31583479046821594,-12.431378364562988,tire mark,False
-10.918875694274902,-14.880105972290039,tire mark,False
2.707028388977051,3.7227189540863037,tire mark,False
6.891662120819092,-9.828948020935059,tire mark,False
1.7202777862548828,23.74380111694336,tree,False
1.9827368259429932,23.32149314880371,tree,False
1.2066326141357422,23.49683952331543,tree,False
1.0002795457839966,24.267086029052734,tree,False
0.5584219098091125,23.56707763671875,tree,False
-0.7843855023384094,22.96898651123047,tree,False
-2.8273732662200928,22.03826904296875,tree,False
4.846618175506592,20.571231842041016,tree,False
1.2583441734313965,22.51082992553711,tree,False
-2.8165342807769775,20.330751419067383,tree,False
5.215312957763672,19.866573333740234,tree,False
-1.3140186071395874,20.721731185913086,tree,False
1.6466882228851318,20.325725555419922,tree,False
3.088306427001953,23.96653938293457,tree,False
4.733068943023682,21.55029296875,tree,False
5.945938587188721,22.236982345581055,tree,False
3.7773733139038086,23.74591636657715,tree,False
5.294637680053711,21.25017547607422,tree,False
3.342012882232666,23.89281463623047,tree,False
4.451934814453125,21.146169662475586,tree,False
2.1023290157318115,24.729236602783203,tree,False
5.618409633636475,20.839290618896484,tree,False
6.242437362670898,22.141094207763672,tree,False
-1.9399303197860718,22.06540870666504,tree,False
-2.001406669616699,23.471593856811523,tree,False
3.5537638664245605,22.844533920288086,tree,False
-3.0884838104248047,21.377195358276367,tree,False
-2.300976037979126,22.94329261779785,tree,False
-2.223281145095825,20.444515228271484,tree,False
-2.2697372436523438,21.256006240844727,tree,False
0.1485699564218521,21.046552658081055,tree,False
2.192476511001587,21.817575454711914,tree,False
1.0716484785079956,20.834243774414062,tree,False
